_id.authPayerId,_id.firstSix,_id.merchantId,_id.threeDsProviderName,_id.createdAt,_id.terminal_id,_id.eci,_id.transStatus,_id.authenticationStatus,_id.directoryServerErrorCode,_id.directoryServerErrorDescription,_id.veresEnrolled,_id.paresStatus,_id.authenticationResult,_id.statusReasonCode,_id.result,count
auth_payer_DadG4624170y3Rs14Zi7A824,545205,20189822,CYBERSOURCE,2024-08-14T17:00:46.824Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_z6W9924171I4kS14277G261,475774,20189822,CYBERSOURCE,2024-08-14T17:01:09.261Z,ter_352f806f61114893b8ad32e5,07,R,FAILED,[],[],["Y"],["R"],[],[],"[""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_aPyz2524171SGJL14nP7h233,445827,20189822,CYBERSOURCE,2024-08-14T17:01:25.233Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_efpz3724171z3Te14Db70275,445827,20189822,CYBERSOURCE,2024-08-14T17:01:37.275Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_WSuz024172ahCC14zy7i940,445827,20189822,CYBERSOURCE,2024-08-14T17:02:00.940Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_uMe64724172A6CC14pS7d542,445827,20189822,CYBERSOURCE,2024-08-14T17:02:47.543Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_58BW5624172c6Xr14Bd7n410,445827,20189822,CYBERSOURCE,2024-08-14T17:02:56.410Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_lvG556241734qJp14kY7S237,445827,20189822,CYBERSOURCE,2024-08-14T17:03:56.237Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_DqQi424174Fosa14hp7v259,457553,20189822,CYBERSOURCE,2024-08-14T17:04:04.259Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_rRVe2724175HvxN141p75852,445827,20189822,CYBERSOURCE,2024-08-14T17:05:27.852Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_kF7y724176fPjI14Tc7u732,475774,20189822,CYBERSOURCE,2024-08-14T17:06:07.732Z,ter_352f806f61114893b8ad32e5,07,R,FAILED,[],[],["Y"],["R"],[],[],"[""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_5vj62124176lFPB14CM7u240,445827,20189822,CYBERSOURCE,2024-08-14T17:06:21.240Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_kkoP3924176DCpk14Xx7t47,445827,20189822,CYBERSOURCE,2024-08-14T17:06:39.047Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_uBbH5824176qbmg14eZ7o341,445827,20189822,CYBERSOURCE,2024-08-14T17:06:58.341Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_z9ms624177JEF414U97M242,489022,20189822,CYBERSOURCE,2024-08-14T17:07:06.242Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_nEMQ3524177vztY141Q7M945,445827,20189822,CYBERSOURCE,2024-08-14T17:07:35.945Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_S7L81241710U71B14mF7Y674,524197,20189822,CYBERSOURCE,2024-08-14T17:10:01.674Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_6imh40241710gEBi14q87k814,439744,28056094,CYBERSOURCE,2024-08-14T17:10:40.814Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_62Su40241710S6qL14Dd7D871,445827,20189822,CYBERSOURCE,2024-08-14T17:10:40.871Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_jicM55241710bA5r14u27911,445827,20189822,CYBERSOURCE,2024-08-14T17:10:55.011Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Jxl11241711b2jy14of78107,445827,20189822,CYBERSOURCE,2024-08-14T17:11:01.107Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_3gM621241711yD9j14G97d242,489022,20189822,CYBERSOURCE,2024-08-14T17:11:21.242Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_HnmR30241711beX414Sz7B577,445827,20189822,CYBERSOURCE,2024-08-14T17:11:30.577Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_G6MM02417127Ivm149370627,445827,20189822,CYBERSOURCE,2024-08-14T17:12:00.627Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_5VRD8241712fT6814by7l109,461777,20189822,CYBERSOURCE,2024-08-14T17:12:08.109Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_jmPa24241713nKLO14qe73782,445827,20189822,CYBERSOURCE,2024-08-14T17:13:24.782Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_nOMp48241713X9Vr14Mq7g909,445827,20189822,CYBERSOURCE,2024-08-14T17:13:48.909Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_R2n749241714lRV5143k7G157,445827,20189822,CYBERSOURCE,2024-08-14T17:14:49.157Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_AH0m27241715WPL614cd73446,445827,20189822,CYBERSOURCE,2024-08-14T17:15:27.446Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_o1x435241715poTG14uu7n249,405433,20189822,CYBERSOURCE,2024-08-14T17:15:35.249Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_izYQ11241720DZdo14Ud7q100,524197,20189822,CYBERSOURCE,2024-08-14T17:20:11.100Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Ol2418241720Qz5314Ll7y611,445827,20189822,CYBERSOURCE,2024-08-14T17:20:18.611Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_E48d35241720i79j14217r225,445827,20189822,CYBERSOURCE,2024-08-14T17:20:35.225Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_qEur39241724N6DQ14Ic77192,445827,20189822,CYBERSOURCE,2024-08-14T17:24:39.192Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_ekhp9241726CC9F142k7K145,445827,20189822,CYBERSOURCE,2024-08-14T17:26:09.145Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_eY7m23241726iIrx143K7P566,445827,20189822,CYBERSOURCE,2024-08-14T17:26:23.566Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_sgq052241728PJ4714qI7i253,457553,20189822,CYBERSOURCE,2024-08-14T17:28:52.253Z,ter_352f806f61114893b8ad32e5,,,AUTHENTICATED,["201"],"[""A message element required as defined in Table A.1 is missing from the message. deviceChannel,""]",["U"],[],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_7Eqi7241729Ap2G14YZ7l351,445827,20189822,CYBERSOURCE,2024-08-14T17:29:07.351Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_OFvO2241730YWGh14Ng7I868,445827,20189822,CYBERSOURCE,2024-08-14T17:30:02.868Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_bygi24241730XQcv14gi7N681,445827,20189822,CYBERSOURCE,2024-08-14T17:30:24.681Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_uAhQ12241731Ys3j14r37e786,445827,20189822,CYBERSOURCE,2024-08-14T17:31:12.786Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_xbdr33241731Coue14NR7B477,445827,20189822,CYBERSOURCE,2024-08-14T17:31:33.478Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_oAQb12417320ltH14917M408,445827,20189822,CYBERSOURCE,2024-08-14T17:32:01.408Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_b2cR62417321EDe14Cv7n477,445827,20189822,CYBERSOURCE,2024-08-14T17:32:06.477Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_1H4e4241733b3JO14Bg7y423,445827,20189822,CYBERSOURCE,2024-08-14T17:33:04.423Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_9ksH20241733GoGA14xF7W153,445827,20189822,CYBERSOURCE,2024-08-14T17:33:20.154Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_ik6k24241733t0Z314IF7c912,445827,20189822,CYBERSOURCE,2024-08-14T17:33:24.912Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_9AyZ47241733tWna14jD7O986,445827,20189822,CYBERSOURCE,2024-08-14T17:33:47.987Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_5ElX39241734fxEs14JC75559,445827,20189822,CYBERSOURCE,2024-08-14T17:34:39.559Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_0iai56241734TEQy14Ci7o220,445827,20189822,CYBERSOURCE,2024-08-14T17:34:56.220Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_ebvC21241735dTzJ14LC7h616,445827,20189822,CYBERSOURCE,2024-08-14T17:35:21.616Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_VnjL55241735dqYS14kG70420,445827,20189822,CYBERSOURCE,2024-08-14T17:35:55.420Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_lkfy25241736yy7n14dA7t884,445827,20189822,CYBERSOURCE,2024-08-14T17:36:25.884Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_CHSU34241736aq9z14JZ7U781,445827,20189822,CYBERSOURCE,2024-08-14T17:36:34.781Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_nEUA18241737K48a14oh70885,445827,20189822,CYBERSOURCE,2024-08-14T17:37:18.885Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_0Y9i3241738tMgF14z57g965,445827,20189822,CYBERSOURCE,2024-08-14T17:38:03.965Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_WmL437241738XRiq14Kh7s577,445827,20189822,CYBERSOURCE,2024-08-14T17:38:37.577Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_3D9s37241738eVXx14Dj7Y935,445827,20189822,CYBERSOURCE,2024-08-14T17:38:37.935Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_27R412241739iZim14mK7j782,545205,20189822,CYBERSOURCE,2024-08-14T17:39:12.782Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_CrVe212417396dgX145X7d535,445827,20189822,CYBERSOURCE,2024-08-14T17:39:21.535Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_N4fM44241739Q4dd14Py71178,445827,20189822,CYBERSOURCE,2024-08-14T17:39:44.178Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_y0W418241740peDQ14427C915,529271,20189822,CYBERSOURCE,2024-08-14T17:40:18.915Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_gLdT38241740C1x514zr7C207,445827,20189822,CYBERSOURCE,2024-08-14T17:40:38.207Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_7Btj422417408nqB14s77f35,445827,20189822,CYBERSOURCE,2024-08-14T17:40:42.035Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_IdcS6241741myCI14yP71646,445827,20189822,CYBERSOURCE,2024-08-14T17:41:06.646Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_5rPK31241741KJje14Iv7f547,445827,20189822,CYBERSOURCE,2024-08-14T17:41:31.547Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_BfVs10241742KKxb14rH7c476,445827,20189822,CYBERSOURCE,2024-08-14T17:42:10.476Z,ter_352f806f61114893b8ad32e5,,,PENDING,[],[],["Y"],[],[],[],"[""PENDING_AUTHENTICATION"",""COMPLETED""]",1
auth_payer_oLq111241743L0xt14R270131,445827,20189822,CYBERSOURCE,2024-08-14T17:43:11.131Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Jl4849241743moH614QQ7359,445827,20189822,CYBERSOURCE,2024-08-14T17:43:49.059Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_XEkK49241743oTrm146v7T226,445827,20189822,CYBERSOURCE,2024-08-14T17:43:49.226Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_G8FZ50241743NecS14FH74383,545205,20189822,CYBERSOURCE,2024-08-14T17:43:50.383Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_3Vqx492417449gnB14447p656,445827,20189822,CYBERSOURCE,2024-08-14T17:44:49.656Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_hd8R15241745tTzq14Pn7B894,445827,20189822,CYBERSOURCE,2024-08-14T17:45:15.895Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_qXmh6241746gkqv14iT7W381,445827,20189822,CYBERSOURCE,2024-08-14T17:46:06.381Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_rcFm37241746NCrF14aL7v101,445827,20189822,CYBERSOURCE,2024-08-14T17:46:37.101Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_hAUO49241747EHc014WR7Z460,410684,20189822,CYBERSOURCE,2024-08-14T17:47:49.460Z,ter_352f806f61114893b8ad32e5,,,PENDING,[],[],["Y"],[],[],[],"[""PENDING_AUTHENTICATION"",""COMPLETED""]",1
auth_payer_Xbg434241750O8qn14Qm7Q856,445827,20189822,CYBERSOURCE,2024-08-14T17:50:34.856Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_RCfF48241750kH2n14bK7W789,445827,20189822,CYBERSOURCE,2024-08-14T17:50:48.789Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_5lt328241751G6LY14rC7t113,445827,20189822,CYBERSOURCE,2024-08-14T17:51:28.113Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_OhXg28241751g7LJ141V7h372,445827,20189822,CYBERSOURCE,2024-08-14T17:51:28.372Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_XcIH22241752zHHP146p7n388,473828,20189822,CYBERSOURCE,2024-08-14T17:52:22.388Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_M36644241752nvk614Z97A907,410684,20189822,CYBERSOURCE,2024-08-14T17:52:44.907Z,ter_352f806f61114893b8ad32e5,07,N,FAILED,[],[],["Y"],["N"],["9"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_7lxn592417522N1v14YP7C402,459681,28056094,CYBERSOURCE,2024-08-14T17:52:59.402Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_OkIx182417533OQi14tm7u795,445827,20189822,CYBERSOURCE,2024-08-14T17:53:18.795Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_XI6G24241754751I14xK7Z202,545205,20189822,CYBERSOURCE,2024-08-14T17:54:24.202Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_43Nz36241754DrqL14bZ7p111,429927,20189822,CYBERSOURCE,2024-08-14T17:54:36.111Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Pp5s58241756qTni141r73692,445827,20189822,CYBERSOURCE,2024-08-14T17:56:58.692Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_iVmF42241757avgZ14ov7l205,457553,20189822,CYBERSOURCE,2024-08-14T17:57:42.205Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_R38E1124175848e614ij7Z672,445827,20189822,CYBERSOURCE,2024-08-14T17:58:11.672Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_UKTX182417582KBt14dc7A742,445827,20189822,CYBERSOURCE,2024-08-14T17:58:18.742Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_RlE929241758mRR814VJ7t541,445827,20189822,CYBERSOURCE,2024-08-14T17:58:29.541Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_5nHs41241759qjpr14047L169,489022,20189822,CYBERSOURCE,2024-08-14T17:59:41.169Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
